reviewId,content,score,app
9acdb888-a7be-43a6-b88a-42792a369ec2,very use full. to beginers and proffetionels,5,Microsoft PowerPoint
44e3e0ea-fe75-4f31-ad11-9618b7b739b2,Awesome social networking app,5,Instagram
d13601bd-3df1-4639-8e13-45f3d5ebbd2e,good,5,Microsoft Word
63cc0956-4930-4e28-9ee4-63e653552896,"Good ""seller""",5,Candy Crush Saga
b0a5982b-75c3-44fa-ae9a-1e66e9072b1e,অনেক সুন্দর হয়ছে ড্রেস গুলো।আমি খুব খুশি হয়ছি।ছবিতে যেরকম ছিলো তারছেয়ে আরও অনেক সুন্দর হাতে পেয়ে দেখে।আসলে খুব সুন্দর।,5,Facebook
e82eec7d-0b33-427e-996e-7170dc25968e,"super aap, 😃 😁 😁 😁 😁 😃 😃 😃 hai hai na to aap 😂 😂 😂 😁 😂 😂 😂 use me",4,Snapchat
39849646-991c-4465-88a1-454f4002e9a3,I give 5 stars because this app is very helpful,5,Facebook
8b6619b9-b8cd-44dc-b93b-9b7eb7739141,No issues with Viber - wish we could use on 3 devices!,5,Viber
5e5c8bf9-332c-4d00-a461-05cc535b08e9,Very good,5,Instagram
c5ed9279-f747-402d-854c-8e7ef34ce467,super super,4,Microsoft PowerPoint
a671ddf5-8e69-4ad1-b38c-d1c4ec0d929c,I love this game,5,Candy Crush Saga
a442c513-bd40-4171-a689-1a71fb1f6bf6,right,5,Facebook
2963cdae-eeba-4a7d-972d-a4c253ccfb6c,I want to AI Version,5,Facebook Messenger
d094c15a-2a3a-4ef3-923b-9d75e0f4f4ef,Bad,1,Snapchat
4ba80e10-730a-43bb-9e6d-d497ddbf7eb5,Very good 😊,5,Subway Surfers
087024e8-5f2f-44b1-918c-faa42a35778d,Dhruv 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇽🇰🇽🇰🇽🇰🇽🇰🇻🇦🇻🇦🇺🇿🇺🇿🇺🇿🇺🇾🇺🇾🇺🇸🇺🇸🇺🇲🇺🇳🇺🇸🇺🇾🇺🇿🇹🇯🇹🇭🇹🇭🇸🇰🇸🇯🇸🇮🇳🇱🇳🇱🇲🇽🇲🇩🇲🇩🇲🇨🇲🇨🇲🇦🇲🇦🇱🇾🇱🇾🇱🇻🇱🇺🇱🇺🇱🇺🇱🇹🇱🇹🇱🇹🇱🇹,5,Subway Surfers
9c759d1f-2536-4a03-ad25-6a70067e8cba,Not not good Subway surfers frauding with ASE so I don't don't like to play this game sorry game but you are frauding with us,1,Subway Surfers
ec710a79-3be0-4e91-9807-4b83e01ae45e,Good for work,4,Microsoft PowerPoint
f0561599-e6c1-482d-8d4b-e794788e969d,The new Household account policy has made it the worst steaming service there is. Stop exploiting us and just make good content.,1,Netflix
aca57721-f5c9-4a5b-bcc3-74512e9d40cf,"So now y'all wanna support the demons.dems sorry.. and send them 7 million dollars? Well I hope u go out of business and maybe u could research what ppl has done for this place before u endorse them! She's making everything about race.. don't believe me research what she's out to do! You've lost my family's business forever!!! And I hope others are very aware of what you're doing, well the right ones at least 💔 I hate those running this place into hell!",1,Netflix
a41d80a9-4f7a-4b02-a903-4d13f31e532f,Can't use app while phone is charging.,1,Twitter
7171a6a4-5fd3-4572-be68-3a444839c4ee,Good 👍,3,Spotify
0a861965-c311-4d85-a851-44a6a79e5d51,my home 3,5,Flipboard
f0c8fa8d-f1ba-417f-9f22-6c9702296773,It is very user-friendly and easy to use. Will recommend it to anyone,5,Microsoft Word
9f8b68a1-a525-4074-8dbb-4dc53b43d45f,I have to fix every app to make every thing run right before everyone steals my phone and Internet and WiFi.,5,Dropbox
9aa22e2e-32e8-4956-abcc-a0e4bcff5966,"Why has this stupid app suddenly decided to constantly vibrate my phone? Every time I hit play there's a constant haptic buzz going on. I never activated any feature and I can't see anywhere in the settings to turn it off. Awful. Also, subtitles don't work. How does a video playing app mess up basic video playing functions? That's like a chef that can't cook. Sort it out.",1,Netflix
8d82fd0f-156d-4c38-8733-c0cb06093d46,I think I like it,5,Facebook Lite
bdf5eb12-f3cf-401e-9947-b0e98c6ea961,😡😱😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,4,Subway Surfers
24c282f7-d5cc-450d-96ef-b2fcc1a5da89,Sop,5,Facebook Lite
04f97b4b-7558-451b-8321-1f026f76ba64,sow pretty 👍,5,Spotify
668bfd0a-0e54-41fb-8de8-285a1f1524af,They always want me to update my payments because I run out of storage for my phone rather quickly with my newborn baby and I am obsessed with taking pictures and videos of him.,3,Dropbox
d3739f88-dbad-4ea6-96c3-18d0200eb875,I cant be searched thru ID and number then I tried uninstalling but now I cant login.,1,LINE
929ff83f-b9ce-450a-8835-1a85eb56dce8,This is a great app. Through this we can share our Thoughts with anyone in the world.,5,Facebook Lite
79fe8759-4198-4625-88aa-93fe66397133,Good 👍,5,Dropbox
99e6776f-21e2-471b-b938-f21cccd695ed,Why would you use dropbox when you have Google drive🤥,1,Dropbox
fb48103e-9d2f-4adc-b3a1-8b8b93b1d003,Excellent,5,Twitter
6ba4ba46-480d-477f-af6d-91209317717f,Choriya gane aave maja kto,5,Snapchat
90af6fab-cca8-4e36-a9c2-438c14465fb8,Fun,5,Spotify
3499198b-1218-4db4-81a8-6e8093c5f24a,thank you so much,5,Microsoft Word
645874a0-6437-49cd-b5b3-f6f1840d96a5,"Dear TikTok Support Team, I am reaching out to report that my ability to send and receive messages on TikTok has been disabled. This restriction severely impacts my ability to engage with the platform and its community. I kindly request a review of my account and the reinstatement of messaging privileges at your earliest convenience My TikTok username ( mainzeeshan.007 )",1,TikTok
eff375e4-cdf5-49a9-a920-8d44ac9f0a88,"Best app ever! I'm loving some of the movies, series and games but also having one huge problem with some of the Netflix games which is 'netflix stories' I seriously need help fixing the problem, when I downloaded it and got in but it wouldn't load i only saw a pink screen, so that's the only problem I'm having , please kindly fix it I really wanna play the game.(⁠^⁠^⁠)",4,Netflix
50361d1b-1530-40cc-99f8-ed6e5e53f085,sangat membantu untuk sinc files diberbagai devices,5,Dropbox
4505cbb8-72ab-4194-ba14-053a73b97104,"Poorly written, lacks basic features like resumable downloads, directory syncing, usable gallery, search in photos etc etc etc. Basically a barely useful app just so they can say they have it. Fits well with the rest of the horrible customer service and lack of clear vision for the product.",1,Dropbox
e0823385-f0ff-438b-b4d1-22f5e25cf78b,It's a fun game to play,5,Subway Surfers
0353d145-8a63-4331-92b0-f77ee3c92ad8,good,5,Facebook
b9d857f1-d795-4662-a3ee-97256903e090,I like it very much app,5,LINE
a068e639-1acc-451b-a10e-d9d6cfe0a909,"I like that the business chats are separated. I don't see notifications though, when they arrive. I reloaded the app and so lost my conversations.",4,Viber
adf35ef2-33ab-4d1a-ba87-fee0e4b66a3b,asomw to use,5,Facebook
9680f601-afae-41d4-bbef-653dd2ec9203,"YEAH! ITS A HELPFULL AND NICE APP FOR STUDENTS ,AS WELL AS IT JOBERS ETC",4,Microsoft PowerPoint
43308599-1c18-4ffd-b5b7-660a821f8e04,"pangit, murag kamo",1,Facebook Lite
2b275dce-9892-4551-9e1c-a062e377fc50,good,4,Microsoft Word
2cc60eef-78c9-4ed5-8ebc-e02638d7cd2b,Good,5,WhatsApp
830a9d46-16ac-4988-9b25-e41524f6e4b1,thik,5,Twitter
20e53447-8e46-4e98-85b3-c190bd14518f,Good luck,5,WhatsApp
ac54ebf5-ddd3-477c-9b09-defc9b9b47dc,😘,5,Facebook
22b43bd5-c158-4b82-92b6-1e3054eb2421,Works fine hyoetspeed geriatric link up,4,Skype
887e0dbd-75c2-4d8a-9a9e-3c6d4b6e3599,I am using Pixel 4a and iPhone users can't view/play the videos I sent them or post in status. Please fixed 🙏🏻,1,WhatsApp
8a0ba63f-22aa-49de-8abd-c92b6ded9d14,very hard to use for senior. I would not recommend,2,LINE
c1184103-ca73-4c54-bd06-d187b3d978fc,I wish you would put more new series exciting crime ones not the ones we have watched before,5,Netflix
d3b508ee-038d-4a39-9fc1-0e420c2f6f51,It's cool,5,SHAREit
78d54102-347b-465f-9f0e-1df62c15660d,𝑵𝒊𝒄𝒆,4,Candy Crush Saga
82ae104a-cb4c-403d-ba98-7ef39b5fe1fa,Better,3,Microsoft PowerPoint
0b8897c6-b6ef-4b6c-b22e-e5d51d8e9a48,Very good with communicating with others sometimes the app freezes up but otherwise I love this app,4,Facebook Messenger
2d4d229d-a2ef-44e4-89c7-caa95eb5d4db,"Amazing I love the app, got no issues with it just that I'm hoping on the fast network improvement but the rest 🔥🔥🔥",4,Skype
45e0f300-3668-41c2-b0e6-c565c3f44918,"ഗ്രൂപ്പിൽ ¿''?""4""""₹/7",2,Flipboard
d16d87d0-48d5-4cb3-9c73-c89b2dedd11a,"I block people on discover, but they keep showing up. I don't want to see it.",2,Snapchat
21fa51ce-c38d-43a0-8d44-cb39fefe01d9,It is so good for keeping you connected with the world.,5,WhatsApp
06766d10-139e-466d-91f2-c356155c95ec,Very cool,5,WhatsApp
d13594c6-44d6-45d3-8e28-43724c256396,WhatsApp is easy to use and secure for messaging and calls. It’s reliable but could offer more customization.,5,WhatsApp
4dbd8cd6-0137-45ce-a321-72d9da7a9626,Beautiful ❤️,5,Facebook
9375e7eb-ab36-4755-84c2-1f40d7c2a184,Nice,5,SHAREit
e954b41a-26d9-4659-ae22-5734ffa05167,"My Free dropbox says it is full, yet there are no files, no photos, no documents. This rating is subject to change once this issue is explained/resolved.",1,Dropbox
af0ce2f1-5ce9-4ea9-be40-a647d16f8e77,Extremely educative,5,Spotify
d02f2065-230b-4f32-b7d3-4c36dea5bbff,Good game,5,Candy Crush Saga
8ec03ae4-17a3-42a3-84ac-b42c82b5e4ba,Can't find any songs that were on my Playlist. Hit play on a song and it played a different one ...this was good pn a tablet but sucks on a phone,1,Spotify
52c1dcc6-9fda-4990-9c45-ea687ab4e2e8,Good,4,Candy Crush Saga
4b299553-da2e-4d3c-89d1-7658e966708a,So much better than the old name! Had to delete the old one because of all the censorship. Free speech is a right. Thank you!,5,Twitter
d19e7432-fc98-4477-b266-97b960080a94,awesome,4,Skype
9ac46e3a-4a0b-491f-bc70-99944a46b4dd,Always update household so annoying 😡😡😡😡 last this month i use netflix.,1,Netflix
6f60298d-558d-45b7-b5ee-7b03664099bc,awesome,5,Microsoft Word
41f052fd-d765-4ed4-a885-6fe149ca8a15,🥰,5,Facebook
c0230093-945a-4fa4-a358-5e76bdc1edea,It's good and very informative learned alot from this app,5,Flipboard
72053d2b-4944-4c9e-9d16-c5f6816c9fba,Good apps,5,SHAREit
99ae89fe-d231-4414-9a3f-21b4c3b36518,AJAYKUMAR Don boss,5,Facebook
3ddc2728-f982-456c-b917-9db7ab0caea9,Alwande Ngcobo,5,Facebook Lite
e49ec87b-e05e-4f05-8020-3547c9db413d,Sad please help me my instagram is not working help me,5,Instagram
50548e11-d4c2-4011-bf0a-9d85ce680432,Nice game of golf ⛳,4,Candy Crush Saga
cf751361-8ac3-4010-b969-4580a2afe9d2,"App keeps getting more bugs. For some weird reason, I cannot see who shared my posts unless I miraculously get notified that someone shared my post(which rarely happens)",2,Facebook
69d52500-be42-4af2-b3e1-c607727d7f42,Geme,5,Subway Surfers
095ce132-f417-466f-8b40-94b04d0d1598,Why the vc is not working?,5,Facebook Messenger
5f535b4d-aa58-4364-b088-93dcd58a24c0,Your kine,5,LINE
92a867dd-d6a2-486c-982b-da930fa75d40,Great for sharing pictures,5,Dropbox
a4c127ec-ca8d-4d09-82cc-71426b852a02,🤍🤍🤍,5,Instagram
3f22aa1b-7a5d-4eb7-9326-0c50e99fd39b,Nice,5,Instagram
4d785f5e-fc8d-4524-b266-310631527344,Good mind relaxation..,5,Candy Crush Saga
b6ea2413-ab07-4cca-9f04-cad4f1cc3da0,Outstanding app,5,Facebook Messenger
343505bb-9c18-4f11-b3f4-413d42ccf069,this is a good app for making any pdf,5,Microsoft Word
771a05f3-e2fe-4b3a-bdad-418485a9eba6,very good game but too much adds ? whyyyyyy kyuuuuuuuuu,5,Subway Surfers
dca777b7-55e4-4c10-ae6e-59d74f2be5ef,Best app,4,WhatsApp
3b86a161-49e3-4064-86a4-894da36a5d59,Excellent,5,WhatsApp
93a5b5e3-091d-4324-a941-9cc37bc3107e,Superb,5,WhatsApp
f60578e1-fa8d-43c0-b329-98592da7dad8,Good,3,TikTok
c2d0f64f-e81c-46e7-a9d4-d360208b07f5,Shafiq 5076,5,TikTok
de46ba15-f569-4309-ab74-c6178e4be29d,I love and really enjoy this game. It's fun and relaxing,5,Candy Crush Saga
87205e35-3d9c-4070-9307-b567c51ff20f,"Absolutely riddled with ads, wouldn't recommend without premium",2,Spotify
4efb7b86-9cae-41bf-b00c-b3ac232b5960,I actually love messenger,5,Facebook Messenger
049d2006-3927-4143-b706-aa4f47c55cf5,good,5,Skype
92c8e900-ce20-4e65-bc42-ab0032bec29a,worst app not useable,1,Instagram
ae08f2dc-44e7-4757-b9a2-997663ace36b,Loving it,5,WhatsApp
8f958713-15b5-4b64-b8d9-8c26bd205e1e,Been playing for a couple of months now loads of fun.,5,Candy Crush Saga
43544433-5ad7-459f-b1ca-5313384499ba,Good,2,Snapchat
982b6cd8-e31f-41d3-ac02-9f8fcd4d7de8,It amazing,5,WhatsApp
61018acc-ded8-44e2-87ce-6ee68c26a861,Wonderful,5,Instagram
977e82da-0a47-46b3-b6fe-fe35b2774221,Ok,5,Microsoft Word
2b40d475-6a39-4e2b-9b94-4c67e21701fc,best in communication,5,Facebook Messenger
f88396d3-3652-46d3-9d61-f6c022727272,Good,5,Facebook Lite
b45ca782-e51a-41e5-82ec-1756f0caaab8,good,5,Viber
f3acef84-85d5-471d-9ac3-dcb60fbd6c1c,"Can't read the story. Constantly blocking articles even though headline shows up. Stories recipes, sports.",1,Flipboard
e0c9de59-1456-4b6d-a90b-9adef292bb69,Very bad app....,1,Facebook Lite
2b3b528c-7bcc-4a1d-b1d1-9044a2807462,Yoo got to try this game it will live u with your jaw dropped good graphics,5,Subway Surfers
849c2e90-e57c-4ba3-b56e-4144847a1066,Great,5,Twitter
7237be3c-2c32-4603-b30f-c19d39337768,This aap is amazing I haven't no excuse for this aap But one problem is there my whatsapp account is ban please what's app active my number please 🙏🏻 whatsapp,5,WhatsApp
4d0bbdaa-30c5-440f-85ab-8beaaf736412,Very good,5,WhatsApp
938b32e7-de5b-4dcd-86df-023fc21087c7,Excelent,5,SHAREit
ba2d8813-624e-4805-8b10-1d79f754fb86,If it was up to me I would give him half a dirty application to the farthest degree,1,Twitter
7d3f6d10-f210-4b34-b5b4-a4b3d9336f9d,Nice,5,Facebook Messenger
28ac1db0-55a9-498a-9cc2-15021b784c09,Its a good game,5,Subway Surfers
94f93e88-1199-4ac8-afe9-8474c8e5a399,"I love it!! This app tells you to pay when you sign in, but once you watch a show, NO ADS!! CAN YOU BELIEVE THAT?? I like how you can download to watch offline if you don't have wifi or something. Really helps me when I'm bored, and you have a good choice of shows and movies here! This app is amazing! Five stars!",5,Netflix
83dd0d16-8dc9-4fac-92d2-f48707b0598c,Love it,5,Candy Crush Saga
4d76495a-c7a2-4a3a-807c-a1f89bafb994,TikTok is OsM App I Also Enjoy in TikTok the most Amazing App in the World 🌎,5,TikTok
dd369786-587d-43a2-bccb-fe53726073ef,App is fine...but I cancelled and deleted my account cause they want to go up on prices or make me watch ads. I've been using Netflix since you used to get DVDs in the mail. Won't again.,1,Netflix
83a59d8a-635f-44e0-9037-12d2e25cc0a4,i can't see the people in my restriction,1,Facebook Messenger
e5b96dc6-503f-4b75-b770-caa3f71ce4ca,٤طع٩ع٩نحطلك يا طط٩كطجم,1,Flipboard
1afa6d75-8215-47cb-9aa3-09a78dd2056d,Nic,5,Facebook Lite
bcc49012-d754-473a-bc29-eef8f77836b3,Bad,1,Microsoft PowerPoint
317ac190-534e-46fb-a5b5-82a46b99f598,❤️,5,SHAREit
c3bd68ad-88f8-40d8-8abd-baace1e21653,"It was great until recently, the new UI changes while subtle are very annoying. Just let me scroll through my likes and remove without opening another popup and the speaker connection notification also keeps showing up over the control buttons for no apparent. And if you press it by accident, it goes back to the previous menu to choose playlists! Change it back how it was a few months ago for the love of God. Stop fixing things that aren't broken 🙇‍♂️",3,Spotify
43102b06-8bed-4169-a7c4-9dd0142c768e,I love you,5,WhatsApp
7804b12c-58b4-4f92-8f72-d97dd204df2e,"WOuld be a 5, but my word docs keep coming up as ""read only."" So annoying, bc I CAN edit ,but the warning, even after dismissed, does NOT go away. Docs for school so I use Dropbox constantly and yesss, the ""this is a read only,"" banner hoovering at the top of EVERY doc is exhausting. Start saving to Samsung cloud to get away from banner. Had loved Dropbox until this recent thing. Otherwise AWESOME...across devices, good storage, very secure. Tried to fix in settings too.",4,Dropbox
6f30e72e-9e3b-42c1-9a03-9ab764c7cc7a,Nice👏,5,Instagram
98ccb824-757f-4aae-883b-a1b11a524aed,I LOVE THIS APP IT IS VERY NICE,5,Netflix
92ef94fd-7f8c-430c-93ff-22a76b8c51c3,Piiiiudnzszassgs GH go russian-language,2,WhatsApp
6098aaa5-b51e-45ce-933c-f1b5913d4790,Bast game,5,Subway Surfers
f9c0e574-ccc6-4438-91a4-e5c1f71f9999,Lbu,5,WhatsApp
b524ee05-ea7c-43ee-bbf9-e9b856a8a517,tik.tok,5,TikTok
e36961dc-836d-485f-8461-22ecb2efd636,For a while now anytime l download movies and l want to start watching it offline before the movie reaches anywhere it will say error can't play video I have updated and uninstalled the app still saying the same thing error 731 please do something about it,1,Netflix
d2ec44bc-c6a1-4edd-bda7-88e1275fe367,It's perfect! But sometimes it can be a bit glitchy.,4,Skype
2f1bb450-b8c6-4dc1-90a5-841bd0871307,the best 100% Australian dog treats,5,Facebook
87da465d-cb76-4871-9a40-667cacb1b4c9,"Well now, you do realize that none of this is really secure. I mean, it's engineered in such a way so the the end user can't see who is looking over their shoulder beyond that of a corporate level. Everyone else though, it's a free-for-all. I can't imagine even one aspect of our online presence that isn't sold sold to the highest bidder. Our 'rights & privacy' is a misnomer, as we have had none for many years.",2,Facebook Messenger
b446c4bc-6b23-4aa9-8828-97a87ea9a43c,Good,3,Instagram
65290ff3-d207-4274-a0f4-09916e4f55bc,😗🤔😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗,4,Flipboard
3273e073-1ce4-4510-b5cf-10db13260c18,it is so great to play with firends,5,Snapchat
51a71194-8211-4ad4-8a1c-b1b12fe41671,Propaganda tool...,1,Flipboard
92bae6c9-228b-4026-97a6-ef87fc266489,"The latest version for Android does not sync files. I open a file and edit it and save, and it saves a ""conflicted copy"" because the file was not synced. THEN it syncs the old file.",1,Dropbox
f01d19fd-3526-4412-abba-5400096baa48,thank u bye its fun😎😍😍😘😗,5,TikTok
94d07d1e-b932-4655-917b-4f7463f905af,Nice app,3,Subway Surfers
7195ce99-b696-41d0-92f7-0c49613e13cb,All my news and personal interest stories in one place.,5,Flipboard
69e57e4d-54d1-4299-8c00-c4a1fcbc212b,Chpri styles,5,Snapchat
e3880a8f-48e3-4e7e-94d7-2a848f1f627c,Very good app,5,Instagram
421fdbbf-14fb-48ee-b7a4-6fd00db015c7,Unfreeze my account please,5,TikTok
5e0f2d1d-9781-4294-8502-a4857b91a774,AnilManjhi,1,Facebook Lite
c2ca959e-ba76-45db-a6a4-8e1fecff673d,Fun,5,Candy Crush Saga
7e22dca7-af7e-41f6-b8ca-aeb30e7878a4,Nice,5,Instagram
934d30d8-a50f-4069-a3a6-163e5290ce3d,okay good bruh,4,Facebook Messenger
d16ba4f0-c1bc-4f5a-95c9-a3fef6b73fbb,Nice,5,Dropbox
22de97b5-f299-4890-9356-c874be678336,Nice.,5,Dropbox
0262576f-20df-4feb-a1f6-fdcce27fa04a,The game is nice. But I think more moves should be added to each game.,4,Candy Crush Saga
f7cb936b-e9f6-4d08-9ef2-45f1f56bed4d,Helpful,5,Instagram
8635fed6-6d2e-47c0-933a-7d2621fa24b8,Seems rigged to make you buy boosters,2,Candy Crush Saga
fd541e6c-feae-4c2d-bd0a-d2cd0b430dfd,Not sending pictures,1,Viber
46bfc151-c290-4a7d-a36c-1af3bb5d27bb,I like,5,LINE
b32cda42-482e-4284-864d-03c9e7f86db6,ไม่สามารถเพิ่ม Add Official Account ได้ ผมเพิ่ม Alisa ไม่ได้ ในระบบแอนดรอยด์ ผมใช้ Vivo หรือเป็นเฉพาะ Vivo งงมาก ต้องแก้ไขยังไง อัพเดตแล้ว ก็ไม่หาย,1,LINE
eb9d5dfb-cbed-4979-b1b8-6b68b31aedab,Interested,5,Facebook Lite
11c4d515-ab0d-493b-a967-e5ccc9694a89,It's the best!,5,Microsoft Word
8e8361d9-9f28-4b4f-8a9b-41833d8fc861,Only the best. Love your work!,5,Dropbox
7d2dac63-95a3-49fe-bcff-34f93ba53c46,I am satisfied with this game,5,Candy Crush Saga
907bf60f-5482-41af-8c9d-ffff5509cb55,I like viber,5,Viber
16d6ed1b-ce7d-437a-a99b-3c7a548b6c7f,Good,5,Microsoft Word
6ad4ea32-7a79-45f6-883f-2f27eea20872,Update not available,1,Instagram
c41652c8-7591-46fb-9bcc-33aaef1e0857,Good,5,Netflix
6fb16d36-baaf-4c45-a016-46bd00de81a8,the new update sucks it's the worse it just made the app very inconvenient no one likes the new update make it better,1,Facebook Messenger
ab37ced7-c514-4337-8af9-8e6e15588153,Good,5,SHAREit
52cd5242-4b8d-4006-8951-12bf1554c4c2,Subway is so x Cool,5,Subway Surfers
cbc269e8-e2bf-4bf7-a4e8-a0c45d4fdf13,Don't receive verification code very bad,3,LINE
8608b20a-3a75-47a8-8523-6be5497e1be5,اچھا,1,Facebook Messenger
ff9c2f81-005f-4533-b765-ce08694da257,Excellent 👌,5,Viber
318d4c37-7ce4-44fc-b468-962b5fa4df53,Shareit the f***is,5,SHAREit
b94ac088-57a6-4ef5-bd95-0cee09aa06a7,"Bruh Spotify is best for premium user like there are LITERALLY forcings to buy Spotify premium so bad,like now u have to literally spend money just to listen to a single song,my request to Spotify is that to pls don't force ppl to buy premium and let them listen to music freely pls,Just be like other apps where they don't force to buy premium",2,Spotify
7dc86da6-2d47-452c-8f33-f1062ad5edb9,Good,5,WhatsApp
269d3f22-0a1a-4b51-bf37-feaac0b862ff,Biased.,1,Flipboard
202b0713-6ecd-4d95-9d31-1cf1d3e156a3,it's very comfortable to use.. I enjoy using Skype!,5,Skype
eb4803c3-0fe8-445b-bcc9-dbff07a181ef,fantastic 😊,5,Microsoft Word
ab68d0e7-2a6f-428e-81fb-43e76a5212dd,Sasihkant kumar,4,Facebook Messenger
bcc05926-d296-4f5e-88fb-46e660e7d836,Tik Tok,1,TikTok
142f78ec-39d1-47a1-9470-e03bb6dc2d3b,Anong nangyare sa phone ko po,5,Facebook Messenger
c820e7fd-0fca-47be-ac7f-02b93f728069,Play,5,LINE
cdbc5665-9339-4940-9491-5ed31521252a,Yes it's very usable for my frens who r members..who like conversation here.ty,5,Viber
a3d3fb7b-34b6-4254-96da-1bd07aebd784,"Boring, full of thirst traps, disgusting Nothing good to say, this fell off hard",1,TikTok
7cb8060e-d5ac-4235-8b65-6191a7638109,Nice,5,Facebook
6d5e380e-ac80-4ab9-a2f7-6b76f4180118,Good,1,LINE
348f4f58-823a-4325-8c14-cacd37c04000,Makatulong po ito kasi kapag wla kang apps na kailangan mo at wla kang data pwede mo to magamit anytime,5,SHAREit
1ab4e35a-d1fb-4253-bb79-243385a106da,משחק מדהים וממכר מאוד,5,Candy Crush Saga
0bab7efb-7db9-417c-a62f-25f5ca13a8dd,Very good,5,Candy Crush Saga
85d6b0df-7031-4fef-b87a-6238ee6ce4b0,Same device different phone ne # and for months now still cannot get into my account. No SMS Messages and Requesting a Call doesn't fng work.,1,WhatsApp
a50e247c-5970-42f0-af47-de7344e53266,Very useful app,5,SHAREit
2dcc39a0-9786-43da-9e8b-1d35236a134d,Great app mp,5,Flipboard
64f9f779-7846-4c2d-8cdd-bd9a12f251fc,super,5,Microsoft PowerPoint
6bf5a601-db48-4d87-b241-d31c4110b68a,Top,5,SHAREit
ca7f7f14-be58-48f1-b11c-e13624c24eb9,Bad too me,2,Facebook Lite
b0163943-7d59-42ae-ba6f-7c35943fa2bd,Great,5,Spotify
4cfd77f8-15db-44c9-aeeb-6eff184bf7b4,"Having spotify without premium is like have a whole river of ads and random genre's of music, your personal Playlist can never have your music taste.",3,Spotify
3c2e91bd-7ec7-428d-9e0a-bc789e339bba,Meskipun buruk aku kasih bintang 5 karena aplikasi ini penuh dgn kenangan 😥🙄❤,5,LINE
028dbdcb-357e-4fd7-922a-8e8d3dc9fac9,Good,5,WhatsApp
ce682b30-4136-4cbd-8c15-e913ba0e4ea6,This app is totally nice and accurate and transfers app super fast,3,SHAREit
b433a7d4-7dbf-46b9-841c-26c2a0a27bb0,good,5,Microsoft PowerPoint
18a3b7fe-01b4-411e-a71d-f483d4d1509e,I love this app 😍,5,WhatsApp
97a3780b-09a3-4d1a-8765-9aa4ad062c02,"It's a world wide used social media that connects you to different people in different countries, making it easier for communication. Currently, I am having problems with viewing the stories of my friends therefore my question is how do I go about fixing this? If you suggest updating, I already did that. Maybe you could just fix this problem thankyou",4,Facebook Lite
9c8a9215-a693-4e7b-9b2e-e76c3283975a,"I don't like to have to delete photos all the time as you say my space is almost filled up. My photos seem to be automatically uploaded. I have stopped photos being uploaded to Google, but I don't know where to do the same with Dropbox. I will have to investigate more. Thank you for the warning.",1,Dropbox
3ca68aba-5838-4e8f-b5e3-46e87127e891,Good,5,SHAREit
c982dcc7-ecf5-469c-b203-4bc593af14a6,good,5,Viber
bf17da74-ae15-4d9c-b447-b956c711f2e2,good 😊,5,Snapchat
bb3c32b3-8eb3-4a34-9a5c-0dcd55e25b06,"I, love I h",4,Facebook
01419b2f-2946-4e98-8a70-94367cc4fa3c,Bekar,1,WhatsApp
dc40fcb0-03f6-4cb6-99e4-cf593d3fd1f7,"Line was perfect a few years ago. For ex when you sent someone a video and then you sent the same video to another 5 people, line would immediately send it to the other 5; i imagine just by sending them a link basically. Now it sends each video separately. If you open another app, it's likely line will stop sending photos and videos. In the past it would keep sending. Can't believe whatsapp has become better when in the past line had features like videocalls years before whatsapp. What a shame.",1,LINE
c20bc9d6-6892-4f17-a3bc-2716d5c516be,bugs,1,Facebook Messenger
8766dd66-e99a-40c1-9c4a-9d3c763df0d3,"Super app, love it!",5,Netflix
f0126930-185d-4018-96d6-2884a1acab78,Great use,4,Microsoft Word
1c0778a3-6ddd-4f7b-ba6c-bf54f6f0a2f0,So good,4,Twitter
8e44ff2f-b05a-46f2-a241-24942314fc3c,Good,5,Candy Crush Saga
93f13856-a4e2-48b4-89e9-a6f2c2226760,"WORST UPDATE EVER, YOU CAN'T CHANGE YOUR FACEBOOK NAME ANYMORE AND IT'S SAYS "" PLEASE TRY AGAIN LATER "", PLEASE FIX THIS BUG",1,Facebook Lite
27b41f59-54ef-4f85-91b5-1dab79e7f33c,"Always hated Facebook to begin with, but it did offer some form of communication via messenger. Now, when I share any video links none of them work properly and always open a completely different video. It doesn't matter if I share the video or copy the link and paste it in messenger. They never work anymore.",1,Facebook
47cb978d-3a25-4358-a7c7-5445e8c7e26e,Just gives 2GB for free nothing special,1,Dropbox
0f1a2aea-dcf5-4f97-a2b0-14be6be0e70e,Good one,5,Twitter
6c186cf7-8d71-4bb8-a380-6983ec97a3d2,not good,4,Skype
a607b782-43ff-433b-a228-a3df57869d1c,Very easy to use,5,Microsoft Word
6f4df0c6-7a0c-4a96-9ba3-d3149e5023bb,This is awesome,5,WhatsApp
e1392961-6d93-4167-bf9a-33af0a8cfe76,I couldn't register my phone!,1,LINE
